mapId,hours,pedestrians,trafficLights,trafficDensity,trafficSpeed,camPosX,camPosY,camPosZ,camRotX,camRotY,camRotZ
1,Sunrise,0,0,0.1423406,19,0,20,0,90,180,0
frameId,objectId,x,y,z,tl_x,tl_y,br_x,br_y
3021,1792,11,1,1,230,564,557,683
3022,1792,10,1,1,257,564,582,683
3023,1792,10,1,1,257,564,582,683
3024,1792,10,1,1,284,564,606,683
3025,1792,10,1,1,284,564,606,683
3026,1792,9,1,1,311,564,630,683
3027,1792,9,1,1,311,564,630,683
3028,1792,9,1,1,338,564,654,683
3029,1792,9,1,1,338,564,654,683
3030,1792,8,1,1,365,564,678,683
3031,1792,8,1,1,365,564,678,683
3032,1792,8,1,1,392,564,702,683
3033,1792,8,1,1,392,564,702,683
3034,1792,7,1,1,419,564,726,683
3035,1792,7,1,1,419,564,726,683
3036,1792,7,1,1,446,564,751,683
3037,1792,7,1,1,446,564,751,683
3038,1792,6,1,1,473,564,775,683
3039,1792,6,1,1,473,564,775,683
3040,1792,6,1,1,500,564,799,683
3041,1792,6,1,1,500,564,799,683
3042,1792,5,1,1,527,564,823,683
3043,1792,5,1,1,527,564,823,683
3044,1792,5,1,1,554,564,847,683
3045,1792,5,1,1,554,564,847,683
3046,1792,4,1,1,581,564,871,683
3047,1792,4,1,1,581,564,871,683
3048,1792,3,1,1,608,564,895,683
3049,1792,3,1,1,608,564,895,683
3050,1792,3,1,1,635,564,920,683
3051,1792,3,1,1,635,564,920,683
3052,1792,2,1,1,662,564,944,683
3053,1792,2,1,1,662,564,944,683
3054,1792,2,1,1,689,564,969,683
3055,1792,2,1,1,689,564,969,683
3056,1792,1,1,1,716,564,996,683
3057,1792,1,1,1,716,564,996,683
3058,1792,1,1,1,742,564,1023,683
3059,1792,1,1,1,742,564,1023,683
3060,1792,0,1,1,769,564,1050,684
3061,1792,0,1,1,769,564,1050,684
3062,1792,0,1,1,796,564,1077,684
3063,1792,0,1,1,796,564,1077,684
3064,1792,0,1,1,823,564,1104,684
3065,1792,0,1,1,823,564,1104,684
3066,1792,0,1,1,850,564,1131,683
3067,1792,0,1,1,850,564,1131,683
3068,1792,-1,1,1,877,564,1158,683
3069,1792,-1,1,1,877,564,1158,683
3070,1792,-1,1,1,904,564,1185,683
3071,1792,-1,1,1,904,564,1185,683
3072,1792,-2,1,1,931,564,1212,683
3073,1792,-2,1,1,931,564,1212,683
3074,1792,-2,1,1,958,564,1238,683
3075,1792,-2,1,1,958,564,1238,683
3076,1792,-3,1,1,982,564,1265,683
3077,1792,-3,1,1,982,564,1265,683
3078,1792,-3,1,1,1007,564,1292,683
3079,1792,-3,1,1,1007,564,1292,683
3080,1792,-4,1,1,1031,564,1319,683
3081,1792,-4,1,1,1031,564,1319,683
3082,1792,-4,1,1,1055,564,1346,683
3083,1792,-4,1,1,1055,564,1346,683
3084,1792,-5,1,1,1079,564,1373,683
3085,1792,-5,1,1,1079,564,1373,683
3086,1792,-5,1,1,1103,564,1400,683
3087,1792,-5,1,1,1103,564,1400,683
3088,1792,-6,1,1,1127,564,1427,683
3089,1792,-6,1,1,1127,564,1427,683
3090,1792,-6,1,1,1151,564,1454,683
3091,1792,-6,1,1,1151,564,1454,683
3092,1792,-7,1,1,1176,564,1481,683
3093,1792,-7,1,1,1176,564,1481,683
3094,1792,-7,1,1,1200,564,1508,683
3095,1792,-7,1,1,1200,564,1508,683
3096,1792,-8,1,1,1224,564,1535,683
3097,1792,-8,1,1,1224,564,1535,683
3098,1792,-8,1,1,1248,564,1562,683
3099,1792,-8,1,1,1248,564,1562,683
3100,1792,-9,1,1,1272,564,1589,683
3101,1792,-9,1,1,1272,564,1589,683
3102,1792,-9,1,1,1296,564,1616,683
3103,1792,-9,1,1,1296,564,1616,683
3104,1792,-10,1,1,1320,564,1643,683
3105,1792,-10,1,1,1320,564,1643,683
3106,1792,-10,1,1,1345,564,1670,683
3107,1792,-10,1,1,1345,564,1670,683
3108,1792,-11,1,1,1369,564,1697,683
3109,1792,-11,1,1,1369,564,1697,683
3110,1792,-11,1,1,1393,564,1724,683
3111,1792,-11,1,1,1393,564,1724,683
3112,1792,-12,1,1,1417,564,1751,683
3113,1792,-12,1,1,1417,564,1751,683
3114,1792,-12,1,1,1441,564,1778,683
3115,1792,-12,1,1,1441,564,1778,683
3116,1792,-13,1,1,1465,564,1805,683
3117,1792,-13,1,1,1465,564,1805,683
3118,1792,-13,1,1,1489,564,1832,683
3119,1792,-13,1,1,1489,564,1832,683
3120,1792,-14,1,1,1514,564,1859,683
3121,1792,-14,1,1,1514,564,1859,683
3122,1792,-14,1,1,1538,564,1886,683
3123,1792,-14,1,1,1538,564,1886,683
3124,1792,-15,1,1,1562,564,1913,683
3125,1792,-15,1,1,1562,564,1913,683
3126,1792,-15,1,1,1586,564,1940,683
3127,1792,-15,1,1,1586,564,1940,683
3128,1792,-16,1,1,1610,564,1967,683
3129,1792,-16,1,1,1610,564,1967,683
3130,1792,-16,1,1,1634,564,1993,683
3131,1792,-16,1,1,1634,564,1993,683
3132,1792,-17,1,1,1658,564,2020,683
3133,1792,-17,1,1,1658,564,2020,683
3134,1792,-17,1,1,1683,564,2047,683
3135,1792,-17,1,1,1683,564,2047,683
3136,1792,-18,1,1,1707,564,2074,683
3137,1792,-18,1,1,1707,564,2074,683
3138,1792,-18,1,1,1731,564,2101,683
3139,1792,-18,1,1,1731,564,2101,683
3140,1792,-19,1,1,1755,564,2128,683
3141,1792,-19,1,1,1755,564,2128,683
3142,1792,-19,1,1,1779,564,2155,683
3143,1792,-19,1,1,1779,564,2155,683
3268,1793,-19,0,-1,1802,414,2059,504
3269,1793,-19,0,-1,1802,414,2059,504
3270,1793,-19,0,-1,1773,414,2028,504
3271,1793,-19,0,-1,1773,414,2028,504
3272,1793,-18,0,-1,1745,414,1998,504
3273,1793,-18,0,-1,1745,414,1998,504
3274,1793,-17,0,-1,1716,414,1967,504
3275,1793,-17,0,-1,1716,414,1967,504
3276,1793,-17,0,-1,1687,414,1936,504
3277,1793,-17,0,-1,1687,414,1936,504
3278,1793,-16,0,-1,1658,414,1905,504
3279,1793,-16,0,-1,1658,414,1905,504
3280,1793,-16,0,-1,1629,414,1875,504
3281,1793,-16,0,-1,1629,414,1875,504
3282,1793,-15,0,-1,1600,414,1844,504
3283,1793,-15,0,-1,1600,414,1844,504
3284,1793,-14,0,-1,1571,414,1813,504
3285,1793,-14,0,-1,1571,414,1813,504
3286,1793,-14,0,-1,1542,414,1783,504
3287,1793,-14,0,-1,1542,414,1783,504
3288,1793,-13,0,-1,1513,414,1752,504
3289,1793,-13,0,-1,1513,414,1752,504
3290,1793,-13,0,-1,1484,414,1721,504
3291,1793,-13,0,-1,1484,414,1721,504
3292,1793,-12,0,-1,1455,414,1691,504
3293,1793,-12,0,-1,1455,414,1691,504
3294,1793,-11,0,-1,1426,414,1660,504
3295,1793,-11,0,-1,1426,414,1660,504
3296,1793,-11,0,-1,1397,414,1629,504
3297,1793,-11,0,-1,1397,414,1629,504
3298,1793,-10,0,-1,1368,414,1599,504
3299,1793,-10,0,-1,1368,414,1599,504
3300,1793,-10,0,-1,1339,414,1568,504
3301,1793,-10,0,-1,1339,414,1568,504
3302,1793,-9,0,-1,1310,414,1537,504
3303,1793,-9,0,-1,1310,414,1537,504
3304,1793,-8,0,-1,1281,414,1507,504
3305,1793,-8,0,-1,1281,414,1507,504
3306,1793,-8,0,-1,1252,414,1476,504
3307,1793,-8,0,-1,1252,414,1476,504
3308,1793,-7,0,-1,1223,414,1445,504
3309,1793,-7,0,-1,1223,414,1445,504
3310,1793,-7,0,-1,1194,414,1415,504
3311,1793,-7,0,-1,1194,414,1415,504
3312,1793,-6,0,-1,1165,414,1384,504
3313,1793,-6,0,-1,1165,414,1384,504
3314,1793,-5,0,-1,1136,414,1353,504
3315,1793,-5,0,-1,1136,414,1353,504
3316,1793,-5,0,-1,1108,414,1323,504
3317,1793,-5,0,-1,1108,414,1323,504
3318,1793,-4,0,-1,1079,414,1292,504
3319,1793,-4,0,-1,1079,414,1292,504
3320,1793,-3,0,-1,1050,414,1261,504
3321,1793,-3,0,-1,1050,414,1261,504
3322,1793,-3,0,-1,1021,414,1231,504
3323,1793,-3,0,-1,1021,414,1231,504
3324,1793,-2,0,-1,992,414,1200,504
3325,1793,-2,0,-1,992,414,1200,504
3326,1793,-2,0,-1,963,414,1169,504
3327,1793,-2,0,-1,963,414,1169,504
3328,1793,-1,0,-1,932,414,1139,504
3329,1793,-1,0,-1,932,414,1139,504
3330,1793,0,0,-1,902,414,1108,504
3331,1793,0,0,-1,902,414,1108,504
3332,1793,0,0,-1,871,414,1078,504
3333,1793,0,0,-1,871,414,1078,504
3334,1793,0,0,-1,840,414,1047,504
3335,1793,0,0,-1,840,414,1047,504
3336,1793,0,0,-1,810,414,1016,504
3337,1793,0,0,-1,810,414,1016,504
3338,1793,1,0,-1,779,414,985,504
3339,1793,1,0,-1,779,414,985,504
3340,1793,2,0,-1,748,414,955,504
3341,1793,2,0,-1,748,414,955,504
3342,1793,2,0,-1,718,414,926,504
3343,1793,2,0,-1,718,414,926,504
3344,1793,3,0,-1,687,414,897,504
3345,1793,3,0,-1,687,414,897,504
3346,1793,3,0,-1,656,414,868,504
3346,1794,-20,1,-1,1784,396,2160,515
3347,1793,3,0,-1,656,414,868,504
3347,1794,-20,1,-1,1784,396,2160,515
3348,1793,4,0,-1,626,414,839,504
3348,1794,-19,1,-1,1750,396,2123,515
3349,1793,4,0,-1,626,414,839,504
3349,1794,-19,1,-1,1750,396,2123,515
3350,1793,5,0,-1,595,414,810,504
3350,1794,-18,1,-1,1716,396,2085,515
3351,1793,5,0,-1,595,414,810,504
3351,1794,-18,1,-1,1716,396,2085,515
3352,1793,5,0,-1,564,414,781,504
3352,1794,-17,1,-1,1682,396,2047,515
3353,1793,5,0,-1,564,414,781,504
3353,1794,-17,1,-1,1682,396,2047,515
3354,1793,6,0,-1,534,414,752,504
3354,1794,-17,1,-1,1648,396,2009,515
3355,1793,6,0,-1,534,414,752,504
3355,1794,-17,1,-1,1648,396,2009,515
3356,1793,7,0,-1,503,414,723,504
3356,1794,-16,1,-1,1614,396,1971,515
3357,1793,7,0,-1,503,414,723,504
3357,1794,-16,1,-1,1614,396,1971,515
3358,1793,7,0,-1,472,414,694,504
3358,1794,-15,1,-1,1581,396,1934,515
3359,1793,7,0,-1,472,414,694,504
3359,1794,-15,1,-1,1581,396,1934,515
3360,1793,8,0,-1,442,414,665,504
3360,1794,-15,1,-1,1547,396,1896,515
3361,1793,8,0,-1,442,414,665,504
3361,1794,-15,1,-1,1547,396,1896,515
3362,1793,8,0,-1,411,414,636,504
3362,1794,-14,1,-1,1513,396,1858,515
3363,1793,8,0,-1,411,414,636,504
3363,1794,-14,1,-1,1513,396,1858,515
3364,1793,9,0,-1,380,414,607,504
3364,1794,-13,1,-1,1479,396,1820,515
3365,1793,9,0,-1,380,414,607,504
3365,1794,-13,1,-1,1479,396,1820,515
3366,1793,10,0,-1,349,414,578,504
3366,1794,-12,1,-1,1445,396,1782,515
3367,1793,10,0,-1,349,414,578,504
3367,1794,-12,1,-1,1445,396,1782,515
3368,1793,10,0,-1,319,414,550,504
3368,1794,-12,1,-1,1411,396,1745,515
3369,1793,10,0,-1,319,414,550,504
3369,1794,-12,1,-1,1411,396,1745,515
3370,1793,11,0,-1,288,414,521,504
3370,1794,-11,1,-1,1378,396,1707,515
3371,1793,11,0,-1,288,414,521,504
3371,1794,-11,1,-1,1378,396,1707,515
3372,1793,11,0,-1,257,414,492,504
3372,1794,-10,1,-1,1344,396,1669,515
3373,1793,11,0,-1,257,414,492,504
3373,1794,-10,1,-1,1344,396,1669,515
3374,1793,12,0,-1,227,414,463,504
3374,1794,-10,1,-1,1310,396,1631,515
3375,1793,12,0,-1,227,414,463,504
3375,1794,-10,1,-1,1310,396,1631,515
3376,1793,13,0,-1,196,414,434,504
3376,1794,-9,1,-1,1276,396,1593,515
3377,1793,13,0,-1,196,414,434,504
3377,1794,-9,1,-1,1276,396,1593,515
3378,1793,13,0,-1,165,414,405,504
3378,1794,-8,1,-1,1242,396,1556,515
3379,1793,13,0,-1,165,414,405,504
3379,1794,-8,1,-1,1242,396,1556,515
3380,1793,14,0,-1,135,414,376,504
3380,1794,-7,1,-1,1208,396,1518,515
3381,1793,14,0,-1,135,414,376,504
3381,1794,-7,1,-1,1208,396,1518,515
3382,1793,14,0,-1,104,414,347,504
3382,1794,-7,1,-1,1175,396,1480,515
3383,1793,14,0,-1,104,414,347,504
3383,1794,-7,1,-1,1175,396,1480,515
3384,1793,15,0,-1,73,414,318,504
3384,1794,-6,1,-1,1141,396,1442,515
3385,1793,15,0,-1,73,414,318,504
3385,1794,-6,1,-1,1141,396,1442,515
3386,1793,16,0,-1,43,414,289,504
3386,1794,-5,1,-1,1107,396,1404,515
3387,1793,16,0,-1,43,414,289,504
3387,1794,-5,1,-1,1107,396,1404,515
3388,1793,16,0,-1,12,414,260,504
3388,1794,-5,1,-1,1073,396,1367,515
3389,1793,16,0,-1,12,414,260,504
3389,1794,-5,1,-1,1073,396,1367,515
3390,1793,17,0,-1,-18,414,231,504
3390,1794,-4,1,-1,1039,396,1329,515
3391,1793,17,0,-1,-18,414,231,504
3391,1794,-4,1,-1,1039,396,1329,515
3392,1793,18,0,-1,-48,414,202,504
3392,1794,-3,1,-1,1005,396,1291,515
3393,1793,18,0,-1,-48,414,202,504
3393,1794,-3,1,-1,1005,396,1291,515
3394,1793,18,0,-1,-79,414,173,504
3394,1794,-2,1,-1,972,396,1253,515
3395,1793,18,0,-1,-79,414,173,504
3395,1794,-2,1,-1,972,396,1253,515
3396,1793,19,0,-1,-110,414,144,504
3396,1794,-2,1,-1,935,396,1215,515
3397,1793,19,0,-1,-110,414,144,504
3397,1794,-2,1,-1,935,396,1215,515
3398,1793,19,0,-1,-140,414,115,504
3398,1794,-1,1,-1,897,396,1178,515
3399,1793,19,0,-1,-140,414,115,504
3399,1794,-1,1,-1,897,396,1178,515
3400,1793,20,0,-1,-171,414,86,504
3400,1794,0,1,-1,859,395,1141,514
3401,1793,20,0,-1,-171,414,86,504
3401,1794,0,1,-1,859,395,1141,514
3402,1794,0,1,-1,821,395,1103,514
3403,1794,0,1,-1,821,395,1103,514
3404,1794,0,1,-1,784,396,1064,515
3405,1794,0,1,-1,784,396,1064,515
3406,1794,1,1,-1,746,396,1026,515
3407,1794,1,1,-1,746,396,1026,515
3408,1794,2,1,-1,708,396,989,515
3409,1794,2,1,-1,708,396,989,515
3410,1794,2,1,-1,671,396,952,515
3411,1794,2,1,-1,671,396,952,515
3412,1794,3,1,-1,633,396,918,515
3413,1794,3,1,-1,633,396,918,515
3414,1794,4,1,-1,595,396,884,515
3415,1794,4,1,-1,595,396,884,515
3416,1794,4,1,-1,557,396,850,515
3417,1794,4,1,-1,557,396,850,515
3418,1794,5,1,-1,519,396,816,515
3419,1794,5,1,-1,519,396,816,515
3420,1794,6,1,-1,482,396,783,515
3421,1794,6,1,-1,482,396,783,515
3422,1794,7,1,-1,444,396,749,515
3423,1794,7,1,-1,444,396,749,515
3424,1794,7,1,-1,406,396,715,515
3425,1794,7,1,-1,406,396,715,515
3426,1794,8,1,-1,368,396,681,515
3427,1794,8,1,-1,368,396,681,515
3428,1794,9,1,-1,330,396,647,515
3429,1794,9,1,-1,330,396,647,515
3430,1794,9,1,-1,293,396,613,515
3431,1794,9,1,-1,293,396,613,515
3432,1794,10,1,-1,255,396,580,515
3433,1794,10,1,-1,255,396,580,515
3434,1794,11,1,-1,217,396,546,515
3435,1794,11,1,-1,217,396,546,515
3436,1794,12,1,-1,179,396,512,515
3437,1794,12,1,-1,179,396,512,515
3438,1794,12,1,-1,141,396,478,515
3439,1794,12,1,-1,141,396,478,515
3440,1794,13,1,-1,104,396,444,515
3441,1794,13,1,-1,104,396,444,515
3442,1794,14,1,-1,66,396,410,515
3443,1794,14,1,-1,66,396,410,515
3444,1794,14,1,-1,28,396,377,515
3445,1794,14,1,-1,28,396,377,515
3446,1794,15,1,-1,-9,396,343,515
3447,1794,15,1,-1,-9,396,343,515
3448,1794,16,1,-1,-46,396,309,515
3449,1794,16,1,-1,-46,396,309,515
3450,1794,17,1,-1,-84,396,275,515
3451,1794,17,1,-1,-84,396,275,515
3452,1794,17,1,-1,-122,396,241,515
3453,1794,17,1,-1,-122,396,241,515
3454,1794,18,1,-1,-160,396,207,515
3455,1794,18,1,-1,-160,396,207,515
3456,1794,19,1,-1,-198,396,174,515
3457,1794,19,1,-1,-198,396,174,515
3458,1794,19,1,-1,-235,396,140,515
3459,1794,19,1,-1,-235,396,140,515
3762,1795,-19,0,-1,1811,414,2068,504
3763,1795,-19,0,-1,1811,414,2068,504
3764,1795,-19,0,-1,1776,414,2031,504
3765,1795,-19,0,-1,1776,414,2031,504
3766,1795,-18,0,-1,1741,414,1994,504
3767,1795,-18,0,-1,1741,414,1994,504
3768,1795,-17,0,-1,1706,414,1957,504
3769,1795,-17,0,-1,1706,414,1957,504
3770,1795,-17,0,-1,1672,414,1920,504
3771,1795,-17,0,-1,1672,414,1920,504
3772,1795,-16,0,-1,1637,414,1883,504
3773,1795,-16,0,-1,1637,414,1883,504
3774,1795,-15,0,-1,1602,414,1847,504
3775,1795,-15,0,-1,1602,414,1847,504
3776,1795,-14,0,-1,1567,414,1810,504
3777,1795,-14,0,-1,1567,414,1810,504
3778,1795,-14,0,-1,1533,414,1773,504
3779,1795,-14,0,-1,1533,414,1773,504
3780,1795,-13,0,-1,1498,414,1736,504
3781,1795,-13,0,-1,1498,414,1736,504
3782,1795,-12,0,-1,1463,414,1699,504
3783,1795,-12,0,-1,1463,414,1699,504
3784,1795,-11,0,-1,1428,414,1662,504
3785,1795,-11,0,-1,1428,414,1662,504
3786,1795,-11,0,-1,1393,414,1625,504
3787,1795,-11,0,-1,1393,414,1625,504
3788,1795,-10,0,-1,1359,414,1589,504
3789,1795,-10,0,-1,1359,414,1589,504
3790,1795,-9,0,-1,1324,414,1552,504
3791,1795,-9,0,-1,1324,414,1552,504
3792,1795,-8,0,-1,1289,414,1515,504
3793,1795,-8,0,-1,1289,414,1515,504
3794,1795,-8,0,-1,1254,414,1478,504
3795,1795,-8,0,-1,1254,414,1478,504
3796,1795,-7,0,-1,1219,414,1441,504
3797,1795,-7,0,-1,1219,414,1441,504
3798,1795,-6,0,-1,1185,414,1404,504
3799,1795,-6,0,-1,1185,414,1404,504
3800,1795,-6,0,-1,1150,414,1367,504
3801,1795,-6,0,-1,1150,414,1367,504
3802,1795,-5,0,-1,1115,414,1331,504
3803,1795,-5,0,-1,1115,414,1331,504
3804,1795,-4,0,-1,1080,414,1294,504
3805,1795,-4,0,-1,1080,414,1294,504
3806,1795,-3,0,-1,1045,414,1257,504
3807,1795,-3,0,-1,1045,414,1257,504
3808,1795,-3,0,-1,1011,414,1220,504
3809,1795,-3,0,-1,1011,414,1220,504
3810,1795,-2,0,-1,976,414,1183,504
3810,1796,20,1,1,-243,564,133,683
3811,1795,-2,0,-1,976,414,1183,504
3811,1796,20,1,1,-243,564,133,683
3812,1795,-1,0,-1,940,414,1146,504
3812,1796,19,1,1,-217,564,156,683
3813,1795,-1,0,-1,940,414,1146,504
3813,1796,19,1,1,-217,564,156,683
3814,1795,0,0,-1,903,414,1110,504
3814,1796,19,1,1,-191,564,179,683
3815,1795,0,0,-1,903,414,1110,504
3815,1796,19,1,1,-191,564,179,683
3816,1795,0,0,-1,866,414,1073,504
3816,1796,18,1,1,-165,564,202,683
3817,1795,0,0,-1,866,414,1073,504
3817,1796,18,1,1,-165,564,202,683
3818,1795,0,0,-1,829,414,1036,504
3818,1796,18,1,1,-140,564,226,683
3819,1795,0,0,-1,829,414,1036,504
3819,1796,18,1,1,-140,564,226,683
3820,1795,1,0,-1,793,414,999,504
3820,1796,17,1,1,-114,564,249,683
3821,1795,1,0,-1,793,414,999,504
3821,1796,17,1,1,-114,564,249,683
3822,1795,2,0,-1,756,414,962,504
3822,1796,17,1,1,-88,564,272,683
3823,1795,2,0,-1,756,414,962,504
3823,1796,17,1,1,-88,564,272,683
3824,1795,2,0,-1,719,414,927,504
3824,1796,16,1,1,-62,564,295,683
3825,1795,2,0,-1,719,414,927,504
3825,1796,16,1,1,-62,564,295,683
3826,1795,3,0,-1,682,414,892,504
3826,1796,16,1,1,-36,564,319,683
3827,1795,3,0,-1,682,414,892,504
3827,1796,16,1,1,-36,564,319,683
3828,1795,4,0,-1,645,414,858,504
3828,1796,15,1,1,-10,564,342,683
3829,1795,4,0,-1,645,414,858,504
3829,1796,15,1,1,-10,564,342,683
3830,1795,4,0,-1,608,414,823,504
3830,1796,15,1,1,15,564,365,683
3831,1795,4,0,-1,608,414,823,504
3831,1796,15,1,1,15,564,365,683
3832,1795,5,0,-1,571,414,788,504
3832,1796,14,1,1,41,564,388,683
3833,1795,5,0,-1,571,414,788,504
3833,1796,14,1,1,41,564,388,683
3834,1795,6,0,-1,535,414,753,504
3834,1796,14,1,1,67,564,411,683
3835,1795,6,0,-1,535,414,753,504
3835,1796,14,1,1,67,564,411,683
3836,1795,7,0,-1,498,414,718,504
3836,1796,13,1,1,93,564,435,683
3837,1795,7,0,-1,498,414,718,504
3837,1796,13,1,1,93,564,435,683
3838,1795,7,0,-1,461,414,684,504
3838,1796,13,1,1,119,564,458,683
3839,1795,7,0,-1,461,414,684,504
3839,1796,13,1,1,119,564,458,683
3840,1795,8,0,-1,424,414,649,504
3840,1796,12,1,1,145,564,481,683
3841,1795,8,0,-1,424,414,649,504
3841,1796,12,1,1,145,564,481,683
3842,1795,9,0,-1,387,414,614,504
3842,1796,12,1,1,171,564,504,683
3843,1795,9,0,-1,387,414,614,504
3843,1796,12,1,1,171,564,504,683
3844,1795,10,0,-1,350,414,579,504
3844,1796,11,1,1,197,564,527,683
3845,1795,10,0,-1,350,414,579,504
3845,1796,11,1,1,197,564,527,683
3846,1795,10,0,-1,313,414,544,504
3846,1796,11,1,1,223,564,551,683
3847,1795,10,0,-1,313,414,544,504
3847,1796,11,1,1,223,564,551,683
3848,1795,11,0,-1,277,414,510,504
3848,1796,10,1,1,248,564,574,683
3849,1795,11,0,-1,277,414,510,504
3849,1796,10,1,1,248,564,574,683
3850,1795,12,0,-1,240,414,475,504
3850,1796,10,1,1,274,564,597,683
3851,1795,12,0,-1,240,414,475,504
3851,1796,10,1,1,274,564,597,683
3852,1795,12,0,-1,203,414,440,504
3852,1796,9,1,1,300,564,620,683
3853,1795,12,0,-1,203,414,440,504
3853,1796,9,1,1,300,564,620,683
3854,1795,13,0,-1,166,414,405,504
3854,1796,9,1,1,326,564,643,683
3855,1795,13,0,-1,166,414,405,504
3855,1796,9,1,1,326,564,643,683
3856,1795,14,0,-1,129,414,371,504
3856,1796,8,1,1,352,564,667,683
3857,1795,14,0,-1,129,414,371,504
3857,1796,8,1,1,352,564,667,683
3858,1795,15,0,-1,92,414,336,504
3858,1796,8,1,1,378,564,690,683
3859,1795,15,0,-1,92,414,336,504
3859,1796,8,1,1,378,564,690,683
3860,1795,15,0,-1,56,414,301,504
3860,1796,7,1,1,404,564,713,683
3861,1795,15,0,-1,56,414,301,504
3861,1796,7,1,1,404,564,713,683
3862,1795,16,0,-1,19,414,266,504
3862,1796,7,1,1,430,564,736,683
3863,1795,16,0,-1,19,414,266,504
3863,1796,7,1,1,430,564,736,683
3864,1795,17,0,-1,-17,414,231,504
3864,1796,6,1,1,456,564,760,683
3865,1795,17,0,-1,-17,414,231,504
3865,1796,6,1,1,456,564,760,683
3866,1795,18,0,-1,-54,414,197,504
3866,1796,6,1,1,482,564,783,683
3867,1795,18,0,-1,-54,414,197,504
3867,1796,6,1,1,482,564,783,683
3868,1795,18,0,-1,-91,414,162,504
3868,1796,5,1,1,508,564,806,683
3869,1795,18,0,-1,-91,414,162,504
3869,1796,5,1,1,508,564,806,683
3870,1795,19,0,-1,-128,414,127,504
3870,1796,5,1,1,534,564,829,683
3871,1795,19,0,-1,-128,414,127,504
3871,1796,5,1,1,534,564,829,683
3872,1795,20,0,-1,-165,414,92,504
3872,1796,4,1,1,560,564,852,683
3873,1795,20,0,-1,-165,414,92,504
3873,1796,4,1,1,560,564,852,683
3874,1796,4,1,1,586,564,876,683
3875,1796,4,1,1,586,564,876,683
3876,1796,3,1,1,611,564,899,683
3877,1796,3,1,1,611,564,899,683
3878,1796,3,1,1,637,564,922,683
3879,1796,3,1,1,637,564,922,683
3880,1796,2,1,1,663,564,945,683
3881,1796,2,1,1,663,564,945,683
3882,1796,2,1,1,689,564,970,683
3883,1796,2,1,1,689,564,970,683
3884,1796,1,1,1,715,564,995,683
3885,1796,1,1,1,715,564,995,683
3886,1796,1,1,1,741,564,1021,683
3887,1796,1,1,1,741,564,1021,683
3888,1796,0,1,1,767,564,1047,684
3889,1796,0,1,1,767,564,1047,684
3890,1796,0,1,1,793,564,1073,684
3891,1796,0,1,1,793,564,1073,684
3892,1796,0,1,1,819,564,1099,684
3893,1796,0,1,1,819,564,1099,684
3894,1796,0,1,1,845,564,1125,683
3895,1796,0,1,1,845,564,1125,683
3896,1796,0,1,1,871,564,1151,683
3897,1796,0,1,1,871,564,1151,683
3898,1796,-1,1,1,897,564,1177,683
3899,1796,-1,1,1,897,564,1177,683
3900,1796,-1,1,1,923,564,1203,683
3901,1796,-1,1,1,923,564,1203,683
3902,1796,-2,1,1,949,564,1229,683
3903,1796,-2,1,1,949,564,1229,683
3904,1796,-2,1,1,973,564,1255,683
3905,1796,-2,1,1,973,564,1255,683
3906,1796,-3,1,1,996,564,1281,683
3907,1796,-3,1,1,996,564,1281,683
3908,1796,-3,1,1,1019,564,1307,683
3909,1796,-3,1,1,1019,564,1307,683
3910,1796,-4,1,1,1043,564,1333,683
3911,1796,-4,1,1,1043,564,1333,683
3912,1796,-4,1,1,1066,564,1358,683
3913,1796,-4,1,1,1066,564,1358,683
3914,1796,-5,1,1,1089,564,1384,683
3915,1796,-5,1,1,1089,564,1384,683
3916,1796,-5,1,1,1112,564,1410,683
3917,1796,-5,1,1,1112,564,1410,683
3918,1796,-6,1,1,1135,564,1436,683
3919,1796,-6,1,1,1135,564,1436,683
3920,1796,-6,1,1,1159,564,1462,683
3921,1796,-6,1,1,1159,564,1462,683
3922,1796,-7,1,1,1182,564,1488,683
3923,1796,-7,1,1,1182,564,1488,683
3924,1796,-7,1,1,1205,564,1514,683
3925,1796,-7,1,1,1205,564,1514,683
3926,1796,-8,1,1,1228,564,1540,683
3927,1796,-8,1,1,1228,564,1540,683
3928,1796,-8,1,1,1251,564,1566,683
3929,1796,-8,1,1,1251,564,1566,683
3930,1796,-9,1,1,1275,564,1592,683
3931,1796,-9,1,1,1275,564,1592,683
3932,1796,-9,1,1,1298,564,1618,683
3933,1796,-9,1,1,1298,564,1618,683
3934,1796,-10,1,1,1321,564,1644,683
3935,1796,-10,1,1,1321,564,1644,683
3936,1796,-10,1,1,1344,564,1670,683
3937,1796,-10,1,1,1344,564,1670,683
3938,1796,-11,1,1,1368,564,1696,683
3939,1796,-11,1,1,1368,564,1696,683
3940,1796,-11,1,1,1391,564,1722,683
3941,1796,-11,1,1,1391,564,1722,683
3942,1796,-12,1,1,1414,564,1747,683
3943,1796,-12,1,1,1414,564,1747,683
3944,1796,-12,1,1,1437,564,1773,683
3945,1796,-12,1,1,1437,564,1773,683
3946,1796,-13,1,1,1460,564,1799,683
3947,1796,-13,1,1,1460,564,1799,683
3948,1796,-13,1,1,1484,564,1825,683
3949,1796,-13,1,1,1484,564,1825,683
3950,1796,-14,1,1,1507,564,1851,683
3951,1796,-14,1,1,1507,564,1851,683
3952,1796,-14,1,1,1530,564,1877,683
3953,1796,-14,1,1,1530,564,1877,683
